id,user_id,uCode,business_name,place_name,Address,holding_number,road_name_number,postCode,super_sub_area,sub_area,area,city,district,sub_district,thana,unions,pType,subType,private_public_flag,complete_incomplete_flag,temporary_permanent_flag,longitude,latitude,bounds,location,popularity_ranking,created_at,updated_at
137350,551,YARD1471,"Fuji Color",NULL,"House 39, Boundary Road, Section 10",39,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Commercial,STUDIO,1,NULL,1,90.3689023522932,23.805874529257306,...,...,0,"2017-12-29 21:00:54","2018-04-19 19:14:23"
137344,551,CARD9885,NULL,NULL,"House 39, Boundary Road, Block KHA, Section 10",39,"Boundary Road",1216,"Block KHA","Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Residential,HOUSE,1,NULL,1,90.36888789385557,23.805872928368334,...,...,0,"2017-12-29 21:00:04","2018-04-19 19:14:23"
137330,551,ARCH6292,"Tea Stall 3",NULL,"Boundary Road, Section 10",NULL,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Food,"TEA STALL",1,0,1,90.36889929324387,23.805874768869916,...,...,0,"2017-12-29 20:57:49","2018-04-19 19:14:23"
137339,551,AIMS2955,"Cobbler Cart",NULL,"Boundary Road, Section 10",NULL,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,0,1,90.36887943648263,23.80587199773583,...,...,0,"2017-12-29 20:59:15","2018-04-19 19:14:23"
137332,551,CARD9746,"Tea Stall 4",NULL,"Boundary Road, Section 10",NULL,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Food,"TEA STALL",1,0,1,90.36889728158711,23.805872621618086,...,...,0,"2017-12-29 20:58:07","2018-04-19 19:14:23"
137689,551,EAST9014,"Tamanna Pharmacy",NULL,"House 92/2, Boundary Road, Section 10",92/2,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,PHARMACY,1,NULL,1,90.3688481719374,23.805868742751812,...,...,0,"2017-12-29 21:46:12","2018-04-19 19:14:23"
137484,551,UNIT2488,"Mir Pharmacy",NULL,"House 93, Boundary Road, Section 10",93,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,PHARMACY,1,NULL,1,90.36886947061997,23.80586745379118,...,...,0,"2017-12-29 21:14:59","2018-04-19 19:14:23"
137413,551,UNIT1681,"Sundarbon Courier Service",NULL,"House 38, Boundary Road, Section 10",38,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,"Courier Service",1,NULL,1,90.3688694536686,23.805868633864577,...,...,0,"2017-12-29 21:07:36","2019-04-16 09:13:53"
137242,551,AIMS7022,"Deacon Travels",NULL,"House 95, Boundary Road, Section 10",95,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Office,"TRAVEL AGENCY",1,NULL,1,90.36889983308016,23.805868325260683,...,...,0,"2017-12-29 20:45:31","2018-04-19 19:14:23"
137704,551,EAST1864,"Dhishari Group",NULL,"House 92/2, Boundary Road, Section 10",92/2,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Office,BRANCH,1,NULL,1,90.3688540231124,23.805865367449595,...,...,0,"2017-12-29 21:48:40","2018-04-19 19:14:23"
137394,551,YARD1371,NULL,NULL,"House 38, Boundary Road, Section 10",38,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Residential,HOUSE,1,NULL,1,90.36888771688851,23.805866922685148,...,...,0,"2017-12-29 21:05:11","2018-04-19 19:14:23"
137410,551,CARD2838,"Hamdard Chiktsha Kendro",NULL,"House 38, Boundary Road, Section 10",38,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Healthcare,CLINIC,1,NULL,1,90.36886551535102,23.805865236397274,...,...,0,"2017-12-29 21:06:48","2018-04-19 19:14:23"
137363,551,CALL6221,"Unique Job Aid",NULL,"House 39, Boundary Road, Section 10",39,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Education,"COACHING CENTER",1,NULL,1,90.36889751102078,23.80586455660134,...,...,0,"2017-12-29 21:02:11","2018-04-19 19:14:23"
137258,551,BAND7513,Fujicolor,NULL,"House 95, Boundary Road, Section 10",95,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Commercial,STUDIO,1,NULL,1,90.36891587970409,23.805863491903967,...,...,0,"2017-12-29 20:47:12","2018-04-19 19:14:23"
137428,551,AUTH0809,"Sundarban Courier Service",NULL,"House 37, Boundary Road, Section 10",37,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,"Courier Service",1,NULL,1,90.36887138553915,23.805863000161278,...,...,0,"2017-12-29 21:08:48","2019-04-16 09:17:31"
137291,551,BEST1463,"Cobbler Cart",NULL,"Boundary Road, Section 10",NULL,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,0,1,90.36890532821418,23.805862498858964,...,...,0,"2017-12-29 20:51:40","2018-04-19 19:14:23"
137372,551,ZONE2844,Saifurs,NULL,"House 39, Boundary Road, Section 10",39,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Education,"COACHING CENTER",1,NULL,1,90.36889806765194,23.80586065523922,...,...,0,"2017-12-29 21:03:16","2018-04-19 19:14:23"
137337,551,AIMS6787,"Tea Stall 5",NULL,"Boundary Road, Section 10",NULL,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Food,"TEA STALL",1,0,1,90.36888421717698,23.80586130738453,...,...,0,"2017-12-29 20:58:47","2018-04-19 19:14:23"
137279,551,AUTH3361,"Electronic House",NULL,"House 94, Boundary Road, Section 10",94,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Construction,ELECTRONICS,1,NULL,1,90.36888923496008,23.80586035160692,...,...,0,"2017-12-29 20:50:24","2018-04-19 19:14:23"
137504,551,BAND3647,"Islam Traders",NULL,"House 92, Boundary Road, Section 10",92,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36885664021162,23.805858435058312,...,...,0,"2017-12-29 21:17:38","2018-04-19 19:14:23"
137498,551,CALL6773,"Pharma Palace",NULL,"House 92, Boundary Road, Section 10",92,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,PHARMACY,1,NULL,1,90.36885216203518,23.80585848967172,...,...,0,"2017-12-29 21:16:46","2018-04-19 19:14:23"
137450,551,ZONE1651,NULL,NULL,"House 93, Boundary Road, Section 10",93,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Residential,HOUSE,1,NULL,1,90.36885945840578,23.80585948260657,...,...,0,"2017-12-29 21:10:47","2018-04-19 19:14:23"
137298,551,BAND2206,"Arif Hardware",NULL,"House 94, Boundary Road, Section 10",94,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Construction,HARDWARE,1,NULL,1,90.36888152360915,23.805859124605746,...,...,0,"2017-12-29 20:53:07","2018-04-19 19:14:23"
137285,551,EAST2645,"Sagor Enterprise",NULL,"House 94, Boundary Road, Section 10",94,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36888487637043,23.80585881785544,...,...,0,"2017-12-29 20:50:58","2018-04-19 19:14:23"
46161,590,WEST0220,"Mejban Biryani Ghor",NULL,"Begum Rokeya Sarani",NULL,"Begum Rokeya Sarani",1216,NULL,NULL,Mirpur,Dhaka,Dhaka,NULL,NULL,NULL,Food,"BANGLA RESTAURANT",1,0,1,90.36893583834171,23.805858204354866,...,...,0,"2017-11-23 03:54:43","2017-11-23 03:54:43"
137422,551,AIMS9921,NULL,NULL,"House 37, Boundary Road, Section 10",37,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Residential,HOUSE,1,NULL,1,90.36887258880344,23.805856963732552,...,...,0,"2017-12-29 21:08:31","2018-04-19 19:14:23"
137266,551,UNIT9883,"President Optics",NULL,"House 95, Boundary Road, Section 10",95,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,OPTICS,1,NULL,1,90.36888316491081,23.805856980565895,...,...,0,"2017-12-29 20:47:54","2018-04-19 19:14:23"
137472,551,XOXO4261,"Avonee Store",NULL,"House 93, Boundary Road, Section 10",93,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,"GENERAL STORE",1,NULL,1,90.36885131870862,23.805854540394396,...,...,0,"2017-12-29 21:13:39","2018-04-19 19:14:23"
137368,551,AIMS0906,"Bushra Clinic 2",NULL,"House 39, Boundary Road, Section 10",39,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Healthcare,CLINIC,1,NULL,1,90.36886604094316,23.805854686849575,...,...,0,"2017-12-29 21:02:47","2018-04-19 19:14:23"
137300,551,WEST4700,"Mojammel Foams",NULL,"House 94, Boundary Road, Section 10",94,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36886777728796,23.805854216600913,...,...,0,"2017-12-29 20:54:33","2018-04-19 19:14:23"
137277,551,CALL6389,"Tea Stall",NULL,"Boundary Road, Section 10",NULL,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Food,"TEA STALL",1,0,1,90.36889594048262,23.805855750352446,...,...,0,"2017-12-29 20:49:32","2018-04-19 19:14:23"
137675,551,DARK3689,"Tea Stall",NULL,"Boundary Road, Section 10",NULL,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Food,"TEA STALL",1,0,1,90.36885906010866,23.8058536031003,...,...,0,"2017-12-29 21:43:54","2018-04-19 19:14:23"
137273,551,ABID6749,"Flowers Shop",NULL,"Boundary Road, Section 10",NULL,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,0,1,90.3688982874155,23.805851149097787,...,...,0,"2017-12-29 20:48:50","2018-04-19 19:14:23"
137244,551,ARCH8741,"National Foams",NULL,"House 95, Boundary Road, Section 10",95,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36890944486075,23.805851712100512,...,...,0,"2017-12-29 20:45:51","2018-04-19 19:14:23"
137469,551,ARCH0890,"Ayesha Pharmacy",NULL,"House 93, Boundary Road, Section 10",93,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,PHARMACY,1,NULL,1,90.36887261241331,23.805844613422597,...,...,0,"2017-12-29 21:13:21","2018-04-19 19:14:23"
137701,551,ALSO3030,"Momena Apparels",NULL,"House 92/2, Boundary Road, Section 10",92/2,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Office,BRANCH,1,NULL,1,90.36885506288345,23.80584264760272,...,...,0,"2017-12-29 21:48:11","2018-04-19 19:14:23"
137681,551,XOXO5840,NULL,NULL,"House 92/2, Boundary Road, Section 10",92/2,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Residential,HOUSE,1,NULL,1,90.36885474997187,23.805841969358422,...,...,0,"2017-12-29 21:45:08","2018-04-19 19:14:23"
137252,551,BAND8631,"Lotil Agency",NULL,"House 95, Boundary Road, Section 10",95,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Office,"HEAD OFFICE",1,NULL,1,90.36890823509766,23.80584081412098,...,...,0,"2017-12-29 20:46:31","2018-04-19 19:14:23"
137494,551,YARD5690,"Mirpur Cadet Coaching",NULL,"House 92, Boundary Road, Section 10",92,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Education,"COACHING CENTER",1,NULL,1,90.36886779421222,23.80583919239891,...,...,0,"2017-12-29 21:16:18","2018-04-19 19:14:23"
137246,551,YARD7309,"Janata Somobay Shomity",NULL,"House 95, Boundary Road, Section 10",95,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Office,"HEAD OFFICE",1,NULL,1,90.36889998111822,23.805837403969388,...,...,0,"2017-12-29 20:46:12","2018-04-19 19:14:23"
137488,551,ABLE7108,NULL,NULL,"House 92, Boundary Road, Section 10",92,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Residential,HOUSE,1,NULL,1,90.3688767266381,23.80583642317979,...,...,0,"2017-12-29 21:15:31","2018-04-19 19:14:23"
137237,551,YARD3215,NULL,NULL,"House 95, Boundary Road, Section 10",95,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Residential,HOUSE,1,NULL,1,90.36890967358924,23.80582970479523,...,...,0,"2017-12-29 20:43:53","2018-04-19 19:14:23"
137453,551,ADDA0996,"Mazar Sharif",NULL,"House 93, 94/1, Boundary Road, Section 10",93,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,"Religious Place",MAZAR,1,NULL,1,90.3688895702362,23.80574409319371,...,...,0,"2017-12-29 21:11:10","2019-07-08 10:21:42"
46143,590,ACME8424,"Moody Bull.com: Premium Leather Store",NULL,"Begum Rokeya Sarani",NULL,"Begum Rokeya Sarani",1216,NULL,NULL,Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,0,1,90.36890599876641,23.80568826457835,...,...,0,"2017-11-23 03:53:07","2017-11-23 03:53:07"
483353,624,FSLB4312,"Cs Enterprise",NULL,"House 97, Senpara Parbata",97,NULL,1216,NULL,"Senpara Parbata",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,Electronics,1,NULL,1,90.36894562103998,23.805394929608667,...,...,0,"2019-05-26 06:58:08","2019-05-26 06:58:08"
483352,624,DIDX5614,"Babul Hardware & Paint",NULL,"House 97, Senpara Parbata",97,NULL,1216,NULL,"Senpara Parbata",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Construction,"Paint,Hardware",1,NULL,1,90.36893096368487,23.805393364835407,...,...,0,"2019-05-26 06:57:52","2019-05-26 06:57:52"
133740,1273,AURA9260,"RS Tower",NULL,"House 97, Section 10, Senapara Porbota",97,NULL,1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Commercial,"SHOPPING CENTER",1,NULL,1,90.36890398710966,23.805388875550257,...,...,0,"2017-12-28 20:05:59","2018-04-19 19:14:23"
483351,624,QYVD0559,"Ariyan Tiles Agency",NULL,"House 97, Senpara Parbata",97,NULL,1216,NULL,"Senpara Parbata",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Construction,Tiles,1,NULL,1,90.3689181057714,23.805388282572643,...,...,0,"2019-05-26 06:57:30","2019-05-26 06:57:30"
483350,624,GVZS9261,"Jashim Ebonite & Electric",NULL,"House 97, Senpara Parbata",97,NULL,1216,NULL,"Senpara Parbata",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,Electronics,1,NULL,1,90.36888216289367,23.80537888134627,...,...,0,"2019-05-26 06:57:12","2019-05-26 06:57:12"
504479,624,WUCM1329,NULL,NULL,"House 104, Senpara Parbata",104,NULL,1216,NULL,"Senpara Parbata",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Residential,House,1,NULL,1,90.36887506012135,23.804772481762573,...,...,0,"2019-10-17 10:55:59","2019-10-17 10:55:59"
481421,320,NPFA9324,"Islam Foods",NULL,"Begum Rokeya Sarani, Senpara Parbata",NULL,"Begum Rokeya Sarani",1216,NULL,"Senpara Parbata",Mirpur,Dhaka,Dhaka,NULL,NULL,NULL,Food,"Restaurant, Fast Food",1,0,1,90.36875868681818,23.806279055496432,...,...,0,"2019-05-04 06:33:42","2019-05-04 06:33:42"
46074,590,AIMS5247,"Golden Line Color Lab Studio",NULL,"Begum Rokeya Sarani",NULL,"Begum Rokeya Sarani",1216,NULL,NULL,Mirpur,Dhaka,Dhaka,NULL,NULL,NULL,Commercial,STUDIO,1,0,1,90.36876551806925,23.806261273621484,...,...,0,"2017-11-23 03:43:22","2019-05-04 06:30:51"
46099,590,ZONE0320,"Aim Professor's Chamber",NULL,"Begum Rokeya Sarani",NULL,"Begum Rokeya Sarani",1216,NULL,NULL,Mirpur,Dhaka,Dhaka,NULL,NULL,NULL,Office,OFFICE,1,0,1,90.36877289414404,23.80624378890757,...,...,0,"2017-11-23 03:45:35","2017-11-23 03:45:35"
45993,590,UNIT3474,"Al Arafah Islami Bank",NULL,"House 15, Begum Rokeya Sarani",15,"Begum Rokeya Sarani",1216,NULL,NULL,Mirpur,Dhaka,Dhaka,NULL,NULL,NULL,Bank,"Bank Branch",1,NULL,1,90.3687809407711,23.80622385019584,...,...,0,"2017-11-23 03:36:10","2019-07-15 08:51:53"
46037,590,ASAP5634,"Muslim Sweets & Bakery",NULL,"House 15, Begum Rokeya Sarani",15,"Begum Rokeya Sarani",1216,NULL,NULL,Mirpur,Dhaka,Dhaka,NULL,NULL,NULL,Food,"SWEETS, BAKERY",1,NULL,1,90.36878764629364,23.806201764234643,...,...,0,"2017-11-23 03:39:37","2019-05-04 06:29:34"
481419,320,COVB5932,"Muslim Optics Gallery",NULL,"Begum Rokeya Sarani, Senpara Parbata",NULL,"Begum Rokeya Sarani",1216,NULL,"Senpara Parbata",Mirpur,Dhaka,Dhaka,NULL,NULL,NULL,Shop,Optics,1,0,1,90.3687975788489,23.806173533692867,...,...,0,"2019-05-04 06:30:27","2019-05-04 06:30:27"
137556,551,ARCH0445,"Wintel Communication",NULL,"House 37, Boundary Road, Section 10",37,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36882380072643,23.805875486236296,...,...,0,"2017-12-29 21:24:42","2018-04-19 19:14:23"
137548,551,CARD3388,"Ma Amena Plaza",NULL,"House 37, Boundary Road, Section 10",37,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36880527624345,23.80587623631088,...,...,0,"2017-12-29 21:23:27","2018-04-19 19:14:23"
137524,551,YARD1279,"SA Paribahan Parcel Service",NULL,"House 37/1, Boundary Road, Section 10",37/1,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,"Courier Service",1,NULL,1,90.36882027828784,23.805871231690706,...,...,0,"2017-12-29 21:21:38","2018-04-19 19:14:23"
137571,551,YARD0612,"Afzal Biryani",NULL,"House 37, Boundary Road, Section 10",37,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Food,"BIRYANI HOUSE",1,NULL,1,90.36880030880687,23.805869617916777,...,...,0,"2017-12-29 21:26:03","2018-04-19 19:14:23"
137660,551,BEST6113,NULL,NULL,"BCS Guide Line, House 35, Boundary Road, Section 10",35,"BCS Guide Line, Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Education,"COACHING CENTER",1,NULL,1,90.36881377485581,23.805867722273117,...,...,0,"2017-12-29 21:40:57","2018-04-19 19:14:23"
137619,551,WEST6649,"Bismillah Biryani House",NULL,"House 36, Boundary Road, Section 10",36,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Food,"BIRYANI HOUSE",1,NULL,1,90.36878887681281,23.80586431679441,...,...,0,"2017-12-29 21:32:37","2018-04-19 19:14:23"
137549,551,ABLE3637,"ICB Islamic Bank",NULL,"House 37, Boundary Road, Section 10",37,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Bank,"Bank Branch",1,NULL,1,90.36882765597397,23.805863667390245,...,...,0,"2017-12-29 21:23:59","2018-04-19 19:14:23"
137765,551,UNIT7398,"Global Health Care",NULL,"House 91, Boundary Road, Section 10",91,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Healthcare,CLINIC,1,NULL,1,90.36881854251307,23.80586191961048,...,...,0,"2017-12-29 22:00:00","2018-04-19 19:14:23"
137735,551,WEST5570,NULL,NULL,"House 91, Boundary Road, Section 10",91,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,SHOP,1,NULL,1,90.36881279719911,23.805861817090896,...,...,0,"2017-12-29 21:53:36","2018-04-19 19:14:23"
137623,551,ARCH5589,NULL,"Gazi Bhaban","House 35, Boundary Road, Section 10",35,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Residential,HOUSE,1,NULL,1,90.3687857669027,23.805862700038144,...,...,0,"2017-12-29 21:33:39","2018-04-19 19:14:23"
137758,551,XOXO4392,"Wasi Pharmacy",NULL,"House 91, Boundary Road, Section 10",91,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,Bkash,1,NULL,1,90.36880097420654,23.80586096113041,...,...,0,"2017-12-29 21:58:28","2018-04-19 19:14:23"
137580,551,BAND2754,"Fatehabad Properties Limited",NULL,"House 37, Boundary Road, Section 10",37,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Office,"HEAD OFFICE",1,NULL,1,90.36883309412367,23.805858123962825,...,...,0,"2017-12-29 21:26:42","2018-04-19 19:14:23"
137528,551,BAND0575,NULL,NULL,"House 37/1, Boundary Road, Section 10",37/1,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Residential,HOUSE,1,NULL,1,90.36882821470499,23.805858204354866,...,...,0,"2017-12-29 21:21:46","2018-04-19 19:14:23"
137590,551,ABID3621,"Uniqueool Air Conditioning",NULL,"House 37, Boundary Road, Section 10",37,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Commercial,SHOWROOM,1,NULL,1,90.36883123685008,23.805856811256042,...,...,0,"2017-12-29 21:27:44","2018-04-19 19:14:23"
137727,551,CARD9703,NULL,NULL,"House 91, Boundary Road, Section 10",91,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,ELECTRONICS,1,NULL,1,90.36880204009235,23.805854883328937,...,...,0,"2017-12-29 21:52:31","2018-04-19 19:14:23"
137709,551,AUTH7448,"Janata Insurance Company Limited",NULL,"House 92/2, Boundary Road, Section 10",92/2,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Office,INSURANCE,1,NULL,1,90.36882914280802,23.805854435654965,...,...,0,"2017-12-29 21:49:18","2018-04-19 19:14:23"
137684,551,ADDA5618,"Mouri Medicine",NULL,"House 92/2, Boundary Road, Section 10",92/2,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,PHARMACY,1,NULL,1,90.36883723314489,23.805855544280963,...,...,0,"2017-12-29 21:45:38","2018-04-19 19:14:23"
137463,551,DARK8246,"German Homeo Hall",NULL,"House 93, Boundary Road, Section 10",93,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Healthcare,"HOMEO HALL",1,NULL,1,90.36884346395823,23.805854580992666,...,...,0,"2017-12-29 21:12:23","2018-04-19 19:14:23"
137545,551,ASAP1971,NULL,NULL,"House 37, Boundary Road, Section 10",37,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Residential,HOUSE,1,NULL,1,90.3688263816865,23.805850797622757,...,...,0,"2017-12-29 21:22:56","2018-04-19 19:14:23"
137563,551,BEST2700,"Shamim Sir's Scholar",NULL,"House 37, Boundary Road, Section 10",37,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Education,"COACHING CENTER",1,NULL,1,90.36882474376448,23.80584863447411,...,...,0,"2017-12-29 21:25:22","2018-04-19 19:14:23"
137517,551,WEST3331,"SA Paribahan (Booking Section)",NULL,"House 37/2, Road 2 (Boundary Road), Section 10",37/2,"2 (Boundary Road)",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,"Courier Service",1,NULL,1,90.36882818609519,23.805849341685143,...,...,0,"2017-12-29 21:20:55","2019-04-16 07:18:28"
137716,551,BING3649,NULL,NULL,"House 91, Boundary Road, Section 10",91,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Residential,HOUSE,1,NULL,1,90.36882016807793,23.805844707341024,...,...,0,"2017-12-29 21:50:39","2018-04-19 19:14:23"
137714,551,BEST8749,NULL,NULL,"House 91/1, Boundary Road, Section 10",91/1,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Residential,HOUSE,1,NULL,1,90.36883190274239,23.80584593434234,...,...,0,"2017-12-29 21:50:23","2018-04-19 19:14:23"
137652,551,ACME0463,"Padma Abashon Limited",NULL,"House 35, Boundary Road, Section 10",35,"Boundary Road",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Office,"HEAD OFFICE",1,NULL,1,90.36878992046779,23.80584557164055,...,...,0,"2017-12-29 21:39:53","2018-04-19 19:14:23"
137515,551,ACME5995,"SA Paribahan (Delivery Section)",NULL,"House 37/2, Road 2 (Boundary Road), Section 10",37/2,"2 (Boundary Road)",1216,NULL,"Section 10",Mirpur,Dhaka,Dhaka,NULL,"Mirpur ",NULL,Shop,"Courier Service",1,NULL,1,90.36882783149828,23.80584423965139,...,...,0,"2017-12-29 21:20:11","2019-04-16 07:16:59"
